,alcaldia,latitud,longitud,alcaldia_id,año
9638,Tlalpan,19.213249,-99.197158,12,2022
9639,Tlalpan,19.227093,-99.206188,12,2022
9640,Tlalpan,19.220905,-99.200952,12,2022
9641,Milpa Alta,19.184137,-99.074172,9,2022
9642,Tlalpan,19.255015,-99.186476,12,2022
9643,Tlalpan,19.214839,-99.197053,12,2022
9644,Milpa Alta,19.209961,-98.996122,9,2022
9645,Milpa Alta,19.177097,-98.996775,9,2022
9646,Tlalpan,19.234846,-99.163153,12,2022
9647,Milpa Alta,19.179141,-98.997876,9,2022
9648,Tlalpan,19.199385,-99.137458,12,2022
9649,Milpa Alta,19.196921,-99.011299,9,2022
9650,Tlalpan,19.231911,-99.160877,12,2022
9651,Tlalpan,19.203255,-99.138001,12,2022
9652,Tlalpan,19.236375,-99.180532,12,2022
9653,Tlalpan,19.133122,-99.182133,12,2022
9654,Tlalpan,19.224312,-99.199136,12,2022
9655,Milpa Alta,19.176964,-98.99951,9,2022
9656,Tlalpan,19.248465,-99.156235,12,2022
9657,Tlalpan,19.215568,-99.210474,12,2022
9658,Tlalpan,19.193497,-99.142788,12,2022
9659,Milpa Alta,19.196017,-99.0184,9,2022
9660,Milpa Alta,19.172414,-98.997833,9,2022
9661,Milpa Alta,19.188998,-99.019126,9,2022
9662,Milpa Alta,19.187812,-99.018718,9,2022
9663,Milpa Alta,19.184782,-99.017712,9,2022
9664,Milpa Alta,19.187405,-99.018696,9,2022
9665,Milpa Alta,19.191074,-98.992342,9,2022
9666,Milpa Alta,19.174886,-99.032066,9,2022
9667,Milpa Alta,19.186922,-98.994958,9,2022
9668,Tlalpan,19.270285,-99.232179,12,2022
9669,Tlalpan,19.270291,-99.232145,12,2022
9670,Tlalpan,19.217643,-99.198374,12,2022
9671,Tlalpan,19.230124,-99.177984,12,2022
9672,Milpa Alta,19.194011,-99.006837,9,2022
9673,Tlalpan,19.236051,-99.147664,12,2022
9674,Tlalpan,19.258104,-99.186127,12,2022
9675,Milpa Alta,19.178097,-98.994314,9,2022
9676,Milpa Alta,19.187446,-99.014778,9,2022
9677,Milpa Alta,19.191012,-98.992421,9,2022
9678,Milpa Alta,19.19634,-99.024226,9,2022
9679,Milpa Alta,19.179118,-98.998969,9,2022
9680,Milpa Alta,19.179062,-98.998769,9,2022
9681,Milpa Alta,19.194939,-99.006469,9,2022
9682,Tlalpan,19.242517,-99.145076,12,2022
9683,Milpa Alta,19.187566,-99.024185,9,2022
9684,Milpa Alta,19.177319,-98.999323,9,2022
9685,Milpa Alta,19.192969,-99.008002,9,2022
9686,Tlalpan,19.266061,-99.201591,12,2022
9687,Milpa Alta,19.19106,-98.992286,9,2022
9688,Milpa Alta,19.188416,-99.069159,9,2022
9689,Tlalpan,19.24323,-99.146011,12,2022
9690,Milpa Alta,19.191274,-99.004981,9,2022
9691,Milpa Alta,19.192196,-99.003059,9,2022
9692,Milpa Alta,19.187365,-99.072108,9,2022
9693,Milpa Alta,19.193657,-99.011231,9,2022
9694,Tlalpan,19.261138,-99.186821,12,2022
9695,Milpa Alta,19.176905,-98.996973,9,2022
9696,Milpa Alta,19.1872,-98.995254,9,2022
9697,Milpa Alta,19.207984,-99.069271,9,2022
9698,Milpa Alta,19.191152,-99.00725,9,2022
9699,Milpa Alta,19.191905,-99.005905,9,2022
9700,Milpa Alta,19.191905,-99.005905,9,2022
9701,Milpa Alta,19.177239,-99.031535,9,2022
9702,Tláhuac,19.295204,-99.005037,11,2022
9703,Milpa Alta,19.174168,-98.99537,9,2022
9704,Milpa Alta,19.18622,-98.996475,9,2022
9705,Milpa Alta,19.191949,-99.004653,9,2022
9706,Tlalpan,19.235261,-99.180111,12,2022
9707,Milpa Alta,19.186131,-98.996343,9,2022
9708,Tlalpan,19.219557,-99.209596,12,2022
9709,Milpa Alta,19.193034,-99.005605,9,2022
9710,Milpa Alta,19.205111,-99.074529,9,2022
9711,Milpa Alta,19.185017,-98.994649,9,2022
9712,Milpa Alta,19.192231,-99.005858,9,2022
9713,Tlalpan,19.226661,-99.20618,12,2022
9714,Tlalpan,19.226369,-99.209422,12,2022
9715,Tlalpan,19.23246,-99.177943,12,2022
9716,Tlalpan,19.235221,-99.182396,12,2022
9717,Milpa Alta,19.187311,-98.994977,9,2022
9718,Milpa Alta,19.178718,-98.995447,9,2022
9719,Milpa Alta,19.192593,-99.009518,9,2022
9720,Milpa Alta,19.174298,-98.99539,9,2022
9721,Milpa Alta,19.187403,-98.99503,9,2022
9722,Milpa Alta,19.192375,-99.009553,9,2022
9723,Milpa Alta,19.173922,-98.995194,9,2022
9724,Milpa Alta,19.177219,-98.998122,9,2022
9725,Milpa Alta,19.192571,-99.009536,9,2022
9726,Milpa Alta,19.202527,-99.032356,9,2022
9727,Milpa Alta,19.177302,-98.998103,9,2022
9728,Milpa Alta,19.193913,-99.013469,9,2022
9729,Milpa Alta,19.19176,-99.005853,9,2022
9730,Milpa Alta,19.192435,-99.012118,9,2022
9731,Milpa Alta,19.175125,-98.995846,9,2022
9732,Milpa Alta,19.192864,-99.026938,9,2022
9733,Milpa Alta,19.192251,-99.005793,9,2022
9734,Milpa Alta,19.189034,-99.011662,9,2022
9735,Milpa Alta,19.172912,-98.999647,9,2022
9736,Milpa Alta,19.191818,-99.005893,9,2022
9737,Milpa Alta,19.190035,-99.016675,9,2022
9738,Milpa Alta,19.22031,-98.999686,9,2022
9739,Milpa Alta,19.187234,-99.019927,9,2022
9740,Milpa Alta,19.22236,-99.006889,9,2022
9741,Milpa Alta,19.188676,-99.070307,9,2022
9742,Tlalpan,19.228521,-99.198576,12,2022
9743,Milpa Alta,19.191659,-99.004769,9,2022
9744,Milpa Alta,19.183404,-99.066351,9,2022
9745,Milpa Alta,19.191659,-99.004769,9,2022
9746,Milpa Alta,19.188455,-99.070942,9,2022
9747,Tlalpan,19.242611,-99.152774,12,2022
9748,Milpa Alta,19.224064,-98.997344,9,2022
9749,Tlalpan,19.244154,-99.165611,12,2022
9750,Tlalpan,19.137866,-99.173309,12,2022
9751,Tlalpan,19.224714,-99.203456,12,2022
9752,Tlalpan,19.214768,-99.209354,12,2022
9753,Tlalpan,19.252307,-99.156529,12,2022
9754,Milpa Alta,19.177302,-98.998103,9,2022
9755,Milpa Alta,19.177269,-98.998035,9,2022
9756,Tlalpan,19.27401,-99.24326,12,2022
9757,Milpa Alta,19.176849,-98.996408,9,2022
9758,Milpa Alta,19.195616,-99.000636,9,2022
9759,Milpa Alta,19.17198,-99.000476,9,2022
9760,Tlalpan,19.246104,-99.159193,12,2022
9761,Milpa Alta,19.220447,-98.999649,9,2022
9762,Milpa Alta,19.220588,-98.989527,9,2022
9763,Milpa Alta,19.186133,-99.02187,9,2022
9764,Milpa Alta,19.176778,-98.998171,9,2022
9765,Tlalpan,19.220652,-99.207754,12,2022
9766,Milpa Alta,19.183914,-99.075174,9,2022
9767,Milpa Alta,19.178905,-98.998345,9,2022
9768,Tlalpan,19.23343,-99.163916,12,2022
9769,Milpa Alta,19.186719,-99.019495,9,2022
9770,Milpa Alta,19.170303,-98.997408,9,2022
9771,Tlalpan,19.249092,-99.178479,12,2022
9772,Milpa Alta,19.195807,-99.050828,9,2022
9773,Milpa Alta,19.179302,-98.998351,9,2022
9774,Tlalpan,19.229201,-99.205912,12,2022
9775,Tlalpan,19.223373,-99.207311,12,2022
9776,Milpa Alta,19.188346,-98.997536,9,2022
9777,Milpa Alta,19.187465,-99.027233,9,2022
9778,Tlalpan,19.218808,-99.198442,12,2022
9779,Milpa Alta,19.179469,-99.070077,9,2022
9780,Tlalpan,19.210358,-99.196536,12,2022
9781,Tlalpan,19.243565,-99.175185,12,2022
9782,Tlalpan,19.255767,-99.166886,12,2022
9783,Milpa Alta,19.193973,-99.00417,9,2022
9784,Milpa Alta,19.179307,-98.998316,9,2022
9785,Tlalpan,19.219405,-99.203502,12,2022
9786,Tlalpan,19.236142,-99.179437,12,2022
9787,Tlalpan,19.235079,-99.18342,12,2022
9788,Milpa Alta,19.168536,-98.995201,9,2022
9789,Milpa Alta,19.178134,-99.00456,9,2022
9790,Tlalpan,19.222127,-99.199021,12,2022
9791,Tlalpan,19.217254,-99.211463,12,2022
9792,Tlalpan,19.2195,-99.203847,12,2022
9793,Milpa Alta,19.183776,-99.059987,9,2022
9794,Tlalpan,19.223865,-99.195526,12,2022
9795,Milpa Alta,19.196035,-99.014667,9,2022
9796,Milpa Alta,19.223474,-98.997261,9,2022
9797,Tlalpan,19.200131,-99.13537,12,2022
9798,Milpa Alta,19.187038,-99.068944,9,2022
9799,Milpa Alta,19.221038,-99.000464,9,2022
9800,Milpa Alta,19.173007,-98.994667,9,2022
9801,Tlalpan,19.224411,-99.19617,12,2022
9802,Milpa Alta,19.198775,-99.008477,9,2022
9803,Milpa Alta,19.219993,-98.996785,9,2022
9804,Milpa Alta,19.195973,-99.018192,9,2022
9805,Tlalpan,19.25523,-99.167722,12,2022
9806,Milpa Alta,19.225316,-98.996425,9,2022
9807,Milpa Alta,19.220283,-99.001769,9,2022
9808,Milpa Alta,19.221493,-98.99174,9,2022
9809,Tlalpan,19.224594,-99.203046,12,2022
9810,Milpa Alta,19.221493,-98.99174,9,2022
9811,Tlalpan,19.215979,-99.207163,12,2022
9812,Milpa Alta,19.223098,-99.001215,9,2022
9813,Milpa Alta,19.192578,-99.004208,9,2022
9814,Milpa Alta,19.222692,-99.001838,9,2022
9815,Milpa Alta,19.220276,-99.001907,9,2022
9816,Tlalpan,19.243059,-99.181154,12,2022
9817,Milpa Alta,19.220583,-98.996186,9,2022
9818,Tlalpan,19.219687,-99.207418,12,2022
9819,Tlalpan,19.251445,-99.162818,12,2022
9820,Milpa Alta,19.199853,-99.051116,9,2022
9821,Milpa Alta,19.202482,-99.046469,9,2022
9822,Tlalpan,19.223258,-99.206596,12,2022
9823,Tlalpan,19.215015,-99.197086,12,2022
9824,Milpa Alta,19.188229,-99.070162,9,2022
9825,Tlalpan,19.194943,-99.141518,12,2022
9826,Milpa Alta,19.179088,-98.999505,9,2022
9827,Milpa Alta,19.187195,-99.07092,9,2022
9828,Milpa Alta,19.17809,-98.994591,9,2022
9829,Milpa Alta,19.190295,-99.091846,9,2022
9830,Milpa Alta,19.200285,-99.02118,9,2022
9831,Milpa Alta,19.1781,-98.994589,9,2022
9832,Milpa Alta,19.193516,-98.999583,9,2022
9833,Milpa Alta,19.200312,-99.050636,9,2022
9834,Tlalpan,19.231009,-99.180463,12,2022
9835,Milpa Alta,19.20416,-99.046819,9,2022
9836,Milpa Alta,19.203489,-99.050331,9,2022
9837,Milpa Alta,19.223527,-98.994857,9,2022
9838,Milpa Alta,19.174913,-98.99973,9,2022
9839,Tlalpan,19.274065,-99.238291,12,2022
9840,Milpa Alta,19.223021,-99.000658,9,2022
9841,Milpa Alta,19.176483,-98.999938,9,2022
9842,Tlalpan,19.235448,-99.182161,12,2022
9843,Tlalpan,19.226895,-99.199521,12,2022
9844,Milpa Alta,19.221688,-98.991337,9,2022
9845,Tlalpan,19.230159,-99.179837,12,2022
9846,Milpa Alta,19.220049,-99.000345,9,2022
9847,Tlalpan,19.240408,-99.182616,12,2022
9848,Tlalpan,19.236279,-99.179765,12,2022
9849,Milpa Alta,19.221023,-99.000473,9,2022
9850,Milpa Alta,19.220391,-98.994576,9,2022
9851,Tlalpan,19.223635,-99.203125,12,2022
9852,Milpa Alta,19.207695,-99.067065,9,2022
9853,Milpa Alta,19.219806,-99.000371,9,2022
9854,Tlalpan,19.219129,-99.205322,12,2022
9855,Milpa Alta,19.220098,-99.000396,9,2022
9856,Tlalpan,19.224636,-99.206276,12,2022
9857,Tlalpan,19.221359,-99.202034,12,2022
9858,Milpa Alta,19.183715,-99.071848,9,2022
9859,Milpa Alta,19.220834,-98.999936,9,2022
9860,Milpa Alta,19.202562,-99.046157,9,2022
9861,Tlalpan,19.219139,-99.210779,12,2022
9862,Milpa Alta,19.208471,-99.070795,9,2022
9863,Tlalpan,19.215088,-99.206993,12,2022
9864,Milpa Alta,19.177419,-98.99731,9,2022
9865,Tlalpan,19.247894,-99.164851,12,2022
9866,Tlalpan,19.217499,-99.200117,12,2022
9867,Milpa Alta,19.221008,-99.000356,9,2022
9868,Milpa Alta,19.221707,-98.998082,9,2022
9869,Tlalpan,19.226672,-99.20211,12,2022
9870,Milpa Alta,19.20187,-99.047469,9,2022
9871,Milpa Alta,19.219089,-98.997735,9,2022
9872,Milpa Alta,19.224149,-98.995841,9,2022
9873,Milpa Alta,19.224178,-98.996066,9,2022
9874,Milpa Alta,19.19966,-99.058076,9,2022
9875,Tlalpan,19.251429,-99.177631,12,2022
9876,Tlalpan,19.222491,-99.20321,12,2022
9877,Milpa Alta,19.201904,-99.051472,9,2022
9878,Milpa Alta,19.19587,-99.050715,9,2022
9879,Milpa Alta,19.19587,-99.050715,9,2022
9880,Milpa Alta,19.190109,-99.069285,9,2022
9881,Milpa Alta,19.173925,-99.031564,9,2022
9882,Milpa Alta,19.186371,-99.067601,9,2022
9883,Milpa Alta,19.186215,-99.069611,9,2022
9884,Milpa Alta,19.187462,-99.034192,9,2022
9885,Milpa Alta,19.179276,-99.003045,9,2022
9886,Milpa Alta,19.218271,-99.042874,9,2022
9887,Milpa Alta,19.191307,-99.019941,9,2022
9888,Milpa Alta,19.191307,-99.019941,9,2022
9889,Milpa Alta,19.194922,-99.006415,9,2022
9890,Tlalpan,19.231481,-99.180238,12,2022
9891,Tlalpan,19.266864,-99.201553,12,2022
9892,Tlalpan,19.264893,-99.20254,12,2022
9893,Tlalpan,19.237801,-99.181566,12,2022
9894,Tlalpan,19.250614,-99.159881,12,2022
9895,Tlalpan,19.249315,-99.171877,12,2022
9896,Tlalpan,19.201531,-99.146182,12,2022
9897,Tlalpan,19.236888,-99.155887,12,2022
9898,Milpa Alta,19.220603,-98.994911,9,2022
9899,Tlalpan,19.246451,-99.142746,12,2022
9900,Milpa Alta,19.191358,-99.019897,9,2022
9901,Tlalpan,19.255839,-99.187064,12,2022
9902,Tlalpan,19.260317,-99.18493,12,2022
9903,Tlalpan,19.258945,-99.187406,12,2022
9904,Tlalpan,19.219946,-99.201263,12,2022
9905,Milpa Alta,19.192433,-99.018216,9,2022
9906,Milpa Alta,19.191307,-99.019941,9,2022
9907,Milpa Alta,19.220558,-98.994652,9,2022
9908,Tlalpan,19.261152,-99.185323,12,2022
9909,Tlalpan,19.233465,-99.166982,12,2022
9910,Milpa Alta,19.185677,-99.072192,9,2022
9911,Tlalpan,19.254846,-99.187052,12,2022
9912,Milpa Alta,19.221037,-98.995008,9,2022
9913,Milpa Alta,19.181693,-99.007759,9,2022
9914,Milpa Alta,19.207721,-99.065139,9,2022
9915,Tlalpan,19.221393,-99.201588,12,2022
9916,Tlalpan,19.260318,-99.187485,12,2022
9917,Milpa Alta,19.202091,-99.04377,9,2022
9918,Milpa Alta,19.198478,-99.019015,9,2022
9919,Milpa Alta,19.191082,-99.084635,9,2022
9920,Tlalpan,19.23243,-99.166716,12,2022
9921,Milpa Alta,19.19238,-99.088474,9,2022
9922,Milpa Alta,19.222496,-99.001831,9,2022
9923,Milpa Alta,19.187292,-99.0711,9,2022
9924,Tlalpan,19.225458,-99.196632,12,2022
9925,Milpa Alta,19.177448,-98.998624,9,2022
9926,Milpa Alta,19.223045,-99.001741,9,2022
9927,Milpa Alta,19.203681,-99.066367,9,2022
9928,Milpa Alta,19.191771,-99.008472,9,2022
9929,Milpa Alta,19.185641,-99.069782,9,2022
9930,Milpa Alta,19.1788,-99.071878,9,2022
9931,Milpa Alta,19.219247,-98.994753,9,2022
9932,Milpa Alta,19.193798,-99.023064,9,2022
9933,Milpa Alta,19.206014,-99.067032,9,2022
9934,Milpa Alta,19.191451,-98.996271,9,2022
9935,Milpa Alta,19.186986,-99.020457,9,2022
9936,Milpa Alta,19.181498,-99.072052,9,2022
9937,Milpa Alta,19.191611,-99.005281,9,2022
9938,Milpa Alta,19.220028,-99.00263,9,2022
9939,Milpa Alta,19.219282,-98.989899,9,2022
9940,Tlalpan,19.261072,-99.185893,12,2022
9941,Milpa Alta,19.196976,-99.026939,9,2022
9942,Milpa Alta,19.189987,-99.004558,9,2022
9943,Milpa Alta,19.191358,-99.019897,9,2022
9944,Tlalpan,19.259321,-99.187893,12,2022
9945,Milpa Alta,19.199858,-99.045959,9,2022
9946,Milpa Alta,19.173161,-98.991475,9,2022
9947,Tlalpan,19.240221,-99.146299,12,2022
9948,Milpa Alta,19.196099,-99.016163,9,2022
9949,Milpa Alta,19.218407,-98.99189,9,2022
9950,Tlalpan,19.255858,-99.186331,12,2022
9951,Milpa Alta,19.179247,-99.072215,9,2022
9952,Tlalpan,19.253414,-99.190184,12,2022
9953,Milpa Alta,19.197154,-99.008376,9,2022
9954,Milpa Alta,19.195181,-99.02001,9,2022
9955,Milpa Alta,19.1851,-99.067863,9,2022
9956,Milpa Alta,19.190179,-99.016966,9,2022
9957,Milpa Alta,19.186139,-99.070949,9,2022
9958,Milpa Alta,19.196149,-99.023634,9,2022
9959,Tlalpan,19.233533,-99.166934,12,2022
9960,Tlalpan,19.233175,-99.178696,12,2022
9961,Tlalpan,19.215526,-99.20561,12,2022
9962,Tlalpan,19.260317,-99.184931,12,2022
9963,Tlalpan,19.24983,-99.167752,12,2022
9964,Tlalpan,19.258781,-99.187001,12,2022
9965,Tlalpan,19.253525,-99.190007,12,2022
9966,Tlalpan,19.254911,-99.18823,12,2022
9967,Tlalpan,19.253872,-99.189989,12,2022
9968,Tlalpan,19.261114,-99.186307,12,2022
9969,Tlalpan,19.234982,-99.174497,12,2022
9970,Tlalpan,19.237341,-99.155093,12,2022
9971,Tlalpan,19.253124,-99.189529,12,2022
9972,Tlalpan,19.191161,-99.14685,12,2022
9973,Tlalpan,19.231178,-99.178087,12,2022
9974,Tlalpan,19.242042,-99.178084,12,2022
9975,Tlalpan,19.237774,-99.180494,12,2022
9976,Tlalpan,19.236228,-99.179621,12,2022
9977,Tlalpan,19.215026,-99.197418,12,2022
9978,Tlalpan,19.215137,-99.212332,12,2022
9979,Milpa Alta,19.21991,-99.005263,9,2022
9980,Milpa Alta,19.186755,-99.021592,9,2022
9981,Milpa Alta,19.19818,-99.021207,9,2022
9982,Milpa Alta,19.195196,-99.025238,9,2022
9983,Milpa Alta,19.221046,-98.993414,9,2022
9984,Milpa Alta,19.195723,-99.032227,9,2022
9985,Milpa Alta,19.18329,-99.066347,9,2022
9986,Milpa Alta,19.199704,-99.020981,9,2022
9987,Milpa Alta,19.176541,-99.004372,9,2022
9988,Milpa Alta,19.192861,-99.048275,9,2022
9989,Milpa Alta,19.196149,-99.035048,9,2022
9990,Milpa Alta,19.216609,-99.044097,9,2022
9991,Milpa Alta,19.185718,-99.069731,9,2022
9992,Milpa Alta,19.191243,-99.025928,9,2022
9993,Milpa Alta,19.179275,-99.003861,9,2022
9994,Milpa Alta,19.184787,-98.994755,9,2022
9995,Milpa Alta,19.196015,-99.02247,9,2022
9996,Milpa Alta,19.19639,-99.018677,9,2022
9997,Milpa Alta,19.181396,-99.028255,9,2022
9998,Milpa Alta,19.194759,-99.034591,9,2022
9999,Milpa Alta,19.177674,-99.035458,9,2022
10000,Milpa Alta,19.190901,-99.084398,9,2022
10001,Milpa Alta,19.187554,-99.070528,9,2022
10002,Milpa Alta,19.217645,-98.991744,9,2022
10003,Milpa Alta,19.193826,-99.091903,9,2022
10004,Milpa Alta,19.187862,-99.019384,9,2022
10005,Milpa Alta,19.213447,-99.046383,9,2022
10006,Milpa Alta,19.186174,-99.070329,9,2022
10007,Milpa Alta,19.219966,-99.00018,9,2022
10008,Milpa Alta,19.174054,-98.999693,9,2022
10009,Milpa Alta,19.181658,-99.071288,9,2022
10010,Milpa Alta,19.202539,-99.046308,9,2022
10011,Milpa Alta,19.173968,-98.999654,9,2022
10012,Milpa Alta,19.203456,-99.050573,9,2022
10013,Milpa Alta,19.181658,-99.071288,9,2022
10014,Milpa Alta,19.220391,-98.996818,9,2022
10015,Milpa Alta,19.184936,-99.070567,9,2022
10016,Milpa Alta,19.191093,-99.094742,9,2022
10017,Tlalpan,19.253471,-99.190235,12,2022
10018,Milpa Alta,19.191369,-99.093595,9,2022
10019,Milpa Alta,19.18398,-99.02007,9,2022
10020,Milpa Alta,19.219603,-98.994692,9,2022
10021,Tlalpan,19.254584,-99.184135,12,2022
10022,Milpa Alta,19.173186,-99.002394,9,2022
10023,Milpa Alta,19.195187,-99.087446,9,2022
10024,Milpa Alta,19.210211,-99.060543,9,2022
10025,Tlalpan,19.256179,-99.182622,12,2022
10026,Milpa Alta,19.199971,-99.047972,9,2022
10027,Milpa Alta,19.183896,-99.071699,9,2022
10028,Tlalpan,19.254535,-99.186123,12,2022
10029,Milpa Alta,19.195997,-99.004045,9,2022
10030,Tlalpan,19.253257,-99.189188,12,2022
10031,Milpa Alta,19.198173,-99.01284,9,2022
10032,Tlalpan,19.266263,-99.147168,12,2022
10033,Milpa Alta,19.185525,-99.029357,9,2022
10034,Milpa Alta,19.217156,-99.002433,9,2022
10035,Tlalpan,19.266479,-99.147085,12,2022
10036,Tlalpan,19.240339,-99.145797,12,2022
10037,Milpa Alta,19.194643,-99.08488,9,2022
10038,Tlalpan,19.254871,-99.187361,12,2022
10039,Milpa Alta,19.187073,-99.020585,9,2022
10040,Milpa Alta,19.220302,-99.009974,9,2022
10041,Milpa Alta,19.222196,-99.002763,9,2022
10042,Milpa Alta,19.184193,-99.069336,9,2022
10043,Milpa Alta,19.223098,-98.996847,9,2022
10044,Milpa Alta,19.176909,-99.000855,9,2022
10045,Milpa Alta,19.195856,-99.032853,9,2022
10046,Milpa Alta,19.188874,-99.019161,9,2022
10047,Milpa Alta,19.189785,-99.018754,9,2022
10048,Milpa Alta,19.198935,-99.005263,9,2022
10049,Tlalpan,19.268429,-99.2039,12,2022
10050,Tlalpan,19.267626,-99.202695,12,2022
10051,Tlalpan,19.25293,-99.189225,12,2022
10052,Tlalpan,19.214193,-99.201066,12,2022
10053,Tlalpan,19.268642,-99.202052,12,2022
10054,Tlalpan,19.255184,-99.170581,12,2022
10055,Tlalpan,19.203266,-99.137499,12,2022
10056,Tlalpan,19.234969,-99.162648,12,2022
10057,Tlalpan,19.245073,-99.175849,12,2022
10058,Tlalpan,19.212925,-99.197784,12,2022
10059,Tlalpan,19.254248,-99.170023,12,2022
10060,Tlalpan,19.221323,-99.207167,12,2022
10061,Tlalpan,19.210362,-99.196752,12,2022
10062,Tlalpan,19.235387,-99.165749,12,2022
10063,Tlalpan,19.218252,-99.194084,12,2022
10064,Milpa Alta,19.201836,-99.007648,9,2022
10065,Milpa Alta,19.203195,-99.006377,9,2022
10066,Tlalpan,19.25385,-99.190297,12,2022
10067,Tláhuac,19.20879,-98.967536,11,2022
10068,Milpa Alta,19.197091,-99.092962,9,2022
10069,Tlalpan,19.255136,-99.186445,12,2022
10070,Milpa Alta,19.174782,-99.031664,9,2022
10071,Milpa Alta,19.194179,-99.034849,9,2022
10072,Milpa Alta,19.187731,-99.07323,9,2022
10073,Milpa Alta,19.186105,-99.016418,9,2022
10074,Milpa Alta,19.194618,-99.000044,9,2022
10075,Milpa Alta,19.189958,-99.070215,9,2022
10076,Milpa Alta,19.198384,-99.020937,9,2022
10077,Milpa Alta,19.186272,-99.066521,9,2022
10078,Milpa Alta,19.197566,-99.01644,9,2022
10079,Milpa Alta,19.204606,-99.073809,9,2022
10080,Milpa Alta,19.196815,-99.026512,9,2022
10081,Tlalpan,19.254611,-99.185866,12,2022
10082,Milpa Alta,19.181501,-99.075223,9,2022
10083,Milpa Alta,19.18679,-99.019711,9,2022
10084,Tlalpan,19.255212,-99.186347,12,2022
10085,Milpa Alta,19.1948,-99.095493,9,2022
10086,Tlalpan,19.266322,-99.147381,12,2022
10087,Milpa Alta,19.179195,-98.995281,9,2022
10088,Tlalpan,19.259859,-99.186879,12,2022
10089,Tlalpan,19.261218,-99.187341,12,2022
10090,Tlalpan,19.259851,-99.187262,12,2022
10091,Tlalpan,19.268118,-99.20364,12,2022
10092,Tlalpan,19.259168,-99.186937,12,2022
10093,Tlalpan,19.267686,-99.203041,12,2022
10094,Tlalpan,19.267121,-99.202507,12,2022
10095,Milpa Alta,19.171821,-98.991432,9,2022
10096,Milpa Alta,19.173873,-98.998241,9,2022
10097,Milpa Alta,19.172882,-98.995437,9,2022
10098,Milpa Alta,19.174916,-98.997537,9,2022
10099,Milpa Alta,19.169316,-98.999033,9,2022
10100,Milpa Alta,19.195599,-99.022993,9,2022
10101,Milpa Alta,19.177668,-99.069159,9,2022
10102,Milpa Alta,19.193199,-99.086021,9,2022
10103,Milpa Alta,19.177589,-99.035422,9,2022
10104,Milpa Alta,19.188153,-98.994855,9,2022
10105,Milpa Alta,19.19381,-99.021622,9,2022
10106,Milpa Alta,19.200571,-99.027397,9,2022
10107,Milpa Alta,19.182128,-99.025489,9,2022
10108,Milpa Alta,19.199589,-99.007675,9,2022
10109,Milpa Alta,19.17025,-99.001239,9,2022
10110,Milpa Alta,19.188161,-99.020165,9,2022
10111,Milpa Alta,19.189019,-99.09141,9,2022
10112,Milpa Alta,19.223611,-99.000201,9,2022
10113,Milpa Alta,19.198315,-99.002869,9,2022
10114,Milpa Alta,19.186402,-99.030331,9,2022
10115,Tlalpan,19.261114,-99.183607,12,2022
10116,Milpa Alta,19.176802,-98.99385,9,2022
10117,Milpa Alta,19.169591,-98.992623,9,2022
10118,Milpa Alta,19.202143,-99.022877,9,2022
10119,Milpa Alta,19.20101,-99.017827,9,2022
10120,Milpa Alta,19.188883,-99.021601,9,2022
10121,Milpa Alta,19.218763,-98.993675,9,2022
10122,Milpa Alta,19.188088,-99.072317,9,2022
10123,Milpa Alta,19.184998,-99.089796,9,2022
10124,Milpa Alta,19.18479,-99.064834,9,2022
10125,Milpa Alta,19.189322,-99.086655,9,2022
10126,Tlalpan,19.260654,-99.186021,12,2022
10127,Milpa Alta,19.220663,-98.993363,9,2022
10128,Milpa Alta,19.182871,-99.068789,9,2022
10129,Milpa Alta,19.18263,-99.069509,9,2022
10130,Milpa Alta,19.221971,-98.998093,9,2022
10131,Milpa Alta,19.179557,-99.071858,9,2022
10132,Milpa Alta,19.190814,-99.00765,9,2022
10133,Milpa Alta,19.186621,-99.068563,9,2022
10134,Milpa Alta,19.197219,-99.002094,9,2022
10135,Milpa Alta,19.20097,-99.017834,9,2022
10136,Milpa Alta,19.175737,-99.002014,9,2022
10137,Milpa Alta,19.200959,-99.017832,9,2022
10138,Milpa Alta,19.18656,-99.030218,9,2022
10139,Milpa Alta,19.170268,-98.995377,9,2022
10140,Tlalpan,19.242598,-99.14635,12,2022
10141,Tlalpan,19.224772,-99.196234,12,2022
10142,Milpa Alta,19.179117,-98.998019,9,2022
10143,Tlalpan,19.194192,-99.147395,12,2022
10144,Tlalpan,19.247032,-99.142898,12,2022
10145,Milpa Alta,19.169277,-98.992481,9,2022
10146,Milpa Alta,19.201172,-99.01777,9,2022
10147,Milpa Alta,19.170699,-99.004902,9,2022
10148,Milpa Alta,19.170724,-99.004839,9,2022
10149,Milpa Alta,19.202118,-99.018493,9,2022
10150,Milpa Alta,19.192826,-99.084801,9,2022
10151,Milpa Alta,19.193715,-99.094023,9,2022
10152,Tlalpan,19.235301,-99.181802,12,2022
10153,Milpa Alta,19.197238,-99.018112,9,2022
10154,Milpa Alta,19.210783,-99.067231,9,2022
10155,Tlalpan,19.235081,-99.180167,12,2022
10156,Milpa Alta,19.222254,-99.001189,9,2022
10157,Milpa Alta,19.188742,-99.088537,9,2022
10158,Milpa Alta,19.196029,-99.022656,9,2022
10159,Tlalpan,19.235344,-99.16226,12,2022
10160,Tlalpan,19.264897,-99.240523,12,2022
10161,Milpa Alta,19.185747,-99.065365,9,2022
